buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-0605,Hannah,Kidd,cooperjacqueline@example.net,86073338715451,Corporation,2076467.45,2023-04-07
BYR-0606,Natalie,Hayes,invalid email,88146233747525,Individual,1009683.02,2020-06-17
BYR-0607,Willie,Schmitt,qhall@example.org,14204727565,Individual,1676564.65,2021-08-10
BYR-0608,Nichole,Hayes,michaelbenson@example.net,0019237894287,Individual,1370148.15,2023-02-03
BYR-0609,Ashley,Brown,thomasdavid@example.com,9793262067,Trust,899352.64,2022-03-25
BYR-0610,Benjamin,Chandler,daviscatherine@example.com,179146069298517,Investor,2962945.85,2019-01-05
BYR-0611,Robert,Cameron,angelaburns@example.org,0019739706852865,Investor,1573199.77,2024-03-16
BYR-0612,William,Walker,erojas@example.org,16992108806986,Individual,2209880.24,2020-03-13
BYR-0613,Eric,Anderson,invalid email,5512340107,Investor,2194483.99,2021-08-13
BYR-0614,Christopher,Matthews,zmiller@example.net,9253658654,Investor,2185036.09,2020-02-07
BYR-0615,Katherine,Olson,gregory68@example.org,4063570712612,Investor,1765368.0,2019-02-12
BYR-0616,Michael,Calderon,stewartsamantha@example.com,99560172390702,Individual,2446102.51,2019-07-02
BYR-0617,Shawn,Mora,penachristopher@example.com,7417621928,Investor,1573199.77,2019-09-14
BYR-0618,Frances,Martinez,awilliamson@example.org,5324113830,Trust,1621959.38,2020-10-13
BYR-0619,Douglas,Campbell,vparks@example.net,715819117806945,Individual,150041.9,2022-10-22
BYR-0620,Sharon,Hart,conniemosley@example.org,0019465104344196,Individual,491078.77,2024-02-10
BYR-0621,Jeremy,Kim,porterpaul@example.net,001498365251040306,Investor,1203081.03,2019-08-08
BYR-0622,Karen,Coleman,amyevans@example.net,6715854643,Individual,641534.3,2022-08-22
BYR-0623,Angela,Thornton,judithmcclure@example.net,163151964880165,Individual,444475.6,2019-12-22
BYR-0624,Thomas,Mcdonald,iwhite@example.org,3313333088,Investor,1055335.79,2020-02-19
BYR-0625,Charles,Whitaker,williamhart@example.org,57180645934000,Individual,132766.09,2019-04-14
BYR-0626,Madison,Khan,pmorgan@example.com,001233942283018495,Individual,2928069.13,2022-05-19
BYR-0627,Tommy,Jenkins,lopezmary@example.net,00199669148445402,Individual,1526536.06,2019-01-27
BYR-0628,Anthony,Hanson,johnsonkristen@example.net,3492210397,Individual,256560.08,2024-01-14
BYR-0629,Diane,Daniel,xward@example.net,333938718015821,Individual,2711191.8,2020-11-26
BYR-0630,Jennifer,Mills,invalid email,6025083077,Corporation,1484279.23,2023-10-03
BYR-0631,Kim,Miller,webbstephen@example.com,9087983991,Individual,1378022.68,2021-12-28
BYR-0632,Jesus,Porter,cesarhill@example.net,0018753865830922,Individual,1526536.06,2023-12-03
BYR-0633,Emily,Wilson,jessicaleon@example.com,3028495565,Individual,1503280.87,2020-08-24
BYR-0634,Billy,Rowland,harolddavis@example.org,2766677423,Individual,491163.97,2022-05-20
BYR-0635,Evelyn,Rodriguez,donnacarey@example.org,1878653185385560,Individual,1291309.22,2019-08-01
BYR-0636,Rodney,Simon,chelsea27@example.org,2879212337,Individual,2544223.22,2022-12-29
BYR-0637,Kurt,Cardenas,ylyons@example.net,0019515545813,Individual,1316094.08,2021-04-14
BYR-0638,Victoria,King,robert85@example.com,2159057338,Corporation,758379.09,2022-06-30
BYR-0639,Danny,Lucas,ryanfreeman@example.net,24331599589574,Investor,911300.43,2023-07-13
BYR-0640,Allen,Butler,corylopez@example.com,6705583576,Individual,1177098.71,2020-06-26
BYR-0641,Charles,Riddle,manndillon@example.net,5459792844,Corporation,2481506.58,2022-08-12
BYR-0642,Daniel,Davies,ybryan@example.com,001488916524735833,Individual,2039930.93,2024-04-14
BYR-0643,Janice,Allison,kevin77@example.org,3225818342,Investor,2781670.05,2021-04-24
BYR-0644,James,Espinoza,travisgarcia@example.com,129392307202181,Individual,1470813.33,2024-05-08
BYR-0645,David,Doyle,eugene97@example.org,3829121427,Investor,1573199.77,2021-11-06
BYR-0646,Jeffery,Baldwin,isanchez@example.com,2814966799,Individual,1469896.46,2022-06-06
BYR-0647,Tracie,Evans,zacharymontgomery@example.net,506435026457948,Individual,2739296.28,2020-09-12
BYR-0648,Michael,Flores,stoneapril@example.org,655434490284096,Individual,2465198.75,2019-07-05
BYR-0649,John,Martinez,nramos@example.net,7034427156,Individual,1526536.06,2022-06-26
BYR-0650,Tami,Cordova,brockrobert@example.com,14007365168,Individual,1015461.1,2021-03-27
BYR-0651,Ryan,Hall,keith97@example.org,9165138278718,Individual,2639819.12,2019-07-10
BYR-0652,David,Johnson,michaelajenkins@example.org,18699867920,Individual,1526536.06,2021-06-22
BYR-0653,Jodi,Smith,invalid email,4493521010967,Individual,704969.34,2023-02-08
BYR-0654,Joseph,Herrera,roberttownsend@example.org,143897176472502,Individual,1526536.06,2022-02-06
BYR-0655,Derek,Smith,brian10@example.net,7877225935,Individual,634270.39,2020-11-20
BYR-0656,Kenneth,Moody,elizabeth46@example.com,1645970005205772,Investor,2170823.87,2022-02-20
BYR-0657,Hannah,Webb,cwatts@example.net,7896406041,Individual,1526536.06,2022-12-18
BYR-0658,Ashley,Brown,jessica96@example.org,6553039952,Individual,1478917.85,2021-06-24
BYR-0659,April,Carrillo,joseph70@example.net,2217471859,Investor,1573199.77,2022-11-13
BYR-0660,Jerry,Turner,yramos@example.com,7087036821,Individual,776868.1,2019-08-04
BYR-0661,Jason,Marshall,cfrancis@example.net,0012895169500,Corporation,351408.55,2021-10-05
BYR-0662,Cynthia,Mcbride,brandonclark@example.org,9434594295,Individual,1492299.98,2020-02-27
BYR-0663,Garrett,Oliver,brent74@example.net,16967633336,Individual,746608.81,2019-05-24
BYR-0664,Alicia,Goodwin,invalid email,794808593092642,Trust,680322.39,2023-06-03
BYR-0665,Bryan,Carlson,deborah87@example.org,9956147618041,Investor,1573199.77,2019-01-02
BYR-0666,Hayley,Pearson,mackkaren@example.net,00182248951410404,Individual,482666.23,2019-03-13
BYR-0667,Lisa,Johnson,maxwellrobert@example.com,1817469267213638,Individual,1441777.54,2021-07-30
BYR-0668,Natasha,Duncan,jenningsashley@example.com,301383476674077,Corporation,601698.32,2023-09-24
BYR-0669,David,Marshall,robertlee@example.net,4544945035,Corporation,1484279.23,2021-03-21
BYR-0670,Lisa,Richardson,lsanchez@example.org,17906374816,Investor,1573199.77,2019-07-10
BYR-0671,Jeffrey,Schmidt,steven66@example.com,169379179297637,Individual,2637684.27,2023-06-24
BYR-0672,Jeffrey,Griffin,edwardruiz@example.org,0019677262977,Trust,1864576.58,2022-02-22
BYR-0673,Lori,Duran,sherri66@example.net,0012995451755,Investor,100034.58,2022-07-17
BYR-0674,Debra,Cook,glennjames@example.org,297529093728765,Individual,1598135.63,2024-03-25
BYR-0675,Misty,Burgess,charlescooper@example.org,1632283849352540,Individual,704907.53,2023-09-21
BYR-0676,Elijah,Foster,danieljames@example.com,7516041250,Investor,2143198.95,2022-06-07
BYR-0677,Diana,Clark,edecker@example.net,42939854723430,Investor,1573199.77,2022-05-08
BYR-0678,Nicole,Roberts,derrickwilliams@example.com,3665109069671,Investor,1392224.05,2023-01-30
BYR-0679,Paul,Todd,mark28@example.com,6679217627,Investor,1573199.77,2019-10-12
BYR-0680,Cynthia,Wagner,larsonlaura@example.com,3023910018,Individual,651894.98,2022-06-19
BYR-0681,Brittany,Powell,shawnallen@example.net,15297113469,Corporation,597619.29,2023-02-23
BYR-0682,David,Reynolds,gary05@example.com,001745636281226311,Investor,1647630.47,2023-08-07
BYR-0683,Erika,Harper,brianjensen@example.com,0019528964171341,Individual,2823314.54,2020-08-13
BYR-0684,Heather,Black,tonyapeterson@example.org,3337812343,Individual,673067.54,2020-11-29
BYR-0685,Tammy,Miller,christyramsey@example.org,12915262514,Trust,828584.14,2020-11-04
BYR-0686,Jesse,Wilson,fischersarah@example.net,2702212584,Corporation,2568271.49,2022-08-07
BYR-0687,Hannah,Williams,invalid email,0012257893995,Individual,863115.2,2020-05-12
BYR-0688,Brian,Perez,stevenhunter@example.net,44236077548487,Investor,2540194.27,2019-06-15
BYR-0689,Sharon,Winters,jennifer85@example.net,9094182189,Individual,514399.48,2021-05-05
BYR-0690,Kimberly,Ibarra,nyoung@example.org,2229928924,Trust,1053944.34,2022-12-31
BYR-0691,Bryan,Park,invalid email,26359299548232,Individual,1526536.06,2019-08-18
BYR-0692,Erik,Campbell,randalllee@example.com,7386191176752,Individual,1567839.64,2022-06-30
BYR-0693,Patrick,Graves,jennifer42@example.com,98684775951027,Corporation,2551431.32,2022-07-04
BYR-0694,Carolyn,Thomas,harrisonbenjamin@example.org,6022150930,Individual,2588440.85,2019-02-28
BYR-0695,Alexis,White,epadilla@example.com,0019273976081,Investor,1573199.77,2024-02-12
BYR-0696,Harold,Jones,invalid email,9498276648,Individual,1809590.78,2019-02-24
BYR-0697,Keith,Franklin,kristycollier@example.com,6819022939,Investor,1717194.12,2020-10-07
BYR-0698,Crystal,Harris,pgarcia@example.com,17386106678,Individual,1866968.02,2020-01-07
BYR-0699,Jeanette,Nielsen,tmiller@example.com,9718584893349,Individual,357988.07,2021-01-27
BYR-0700,Jonathan,Miller,joseph45@example.com,9922854212,Individual,1526536.06,2022-12-07
BYR-0701,Katherine,Maldonado,xortega@example.net,96578622418990,Individual,1570897.77,2023-11-26
BYR-0702,Lydia,Bennett,richard91@example.net,4992016642343,Individual,2918172.02,2019-11-25
BYR-0703,Stephanie,Garrett,xreid@example.net,559282488911480,Individual,1526536.06,2022-11-13
BYR-0704,David,Phillips,kevin67@example.org,2613424170,Trust,977384.64,2019-04-16
BYR-0705,John,Robinson,michelle33@example.net,6548683674,Individual,874112.17,2019-11-23
BYR-0706,Michael,Herrera,dawnhoward@example.net,001264538264477776,Individual,2993233.81,2019-10-29
BYR-0707,Jennifer,Ortiz,david66@example.com,9128638604585,Individual,274402.16,2020-01-18
BYR-0708,Brandon,Allen,laura89@example.com,950925687349937,Individual,711590.49,2024-01-26
BYR-0709,Gina,Martin,weberchristian@example.com,84648945084791,Individual,1017596.5,2022-01-28
BYR-0710,Diane,Woodard,gheath@example.org,001696329510619561,Investor,1573199.77,2021-03-24
BYR-0711,Rita,Hinton,martin30@example.com,4434388150,Corporation,1484279.23,2023-09-18
BYR-0712,Tracy,Robertson,bmartin@example.com,8113140533,Individual,612708.63,2019-02-15
BYR-0713,Heather,Whitehead,invalid email,4749420178,Corporation,1539371.18,2020-07-18
BYR-0714,Andre,Wright,sreyes@example.com,9023147076,Individual,1110001.79,2020-05-27
BYR-0715,David,Nguyen,allenvirginia@example.com,5324088891379,Investor,2586599.52,2021-09-18
BYR-0716,Nathaniel,Huff,ilopez@example.com,6018583620,Individual,1567915.61,2021-11-22
BYR-0717,Jeffrey,Abbott,sullivanteresa@example.org,9275511054,Trust,561993.1,2021-06-10
BYR-0718,Michelle,Rodriguez,invalid email,956670028893603,Individual,981454.15,2020-08-05
BYR-0719,Pamela,Taylor,loricohen@example.org,3849352761,Individual,101917.8,2020-08-14
BYR-0720,Randy,Lopez,fergusonpeter@example.net,13646521972,Corporation,1850692.6,2019-03-31
BYR-0721,Lindsay,Harris,nthompson@example.net,7495110045,Individual,1526536.06,2020-05-16
BYR-0722,Elizabeth,Simon,millsrita@example.net,0013922342734,Individual,1469834.47,2022-10-05
BYR-0723,Steven,Rowland,bailey65@example.net,3296244505,Individual,1794094.05,2020-05-24
BYR-0724,Lisa,Smith,thompsonjesus@example.com,974449328554569,Investor,2452902.23,2019-09-24
BYR-0725,Lori,Dominguez,gryan@example.net,9432706935,Individual,1526536.06,2019-10-17
BYR-0726,Kristin,Dean,ryankhan@example.com,9207576732,Investor,2140304.67,2021-10-28
BYR-0727,Lisa,Harris,garzamelvin@example.net,2193182134,Corporation,449350.95,2023-02-17
BYR-0728,Dawn,Johnson,zvasquez@example.net,4494872537,Individual,1444202.34,2022-02-15
BYR-0729,Summer,Richardson,hlewis@example.com,00193041160692205,Individual,1156330.3,2020-12-08
BYR-0730,Melanie,Harris,rivasjames@example.net,001323911175953233,Individual,2173847.42,2022-06-04
BYR-0731,Erika,Reed,gscott@example.org,7825007152711,Individual,1181118.31,2020-05-18
BYR-0732,Ann,Wood,mcconnelltyrone@example.org,6914021395907,Individual,360006.43,2022-02-16
BYR-0733,Richard,Mayo,sheila57@example.com,456336678861905,Individual,1145141.32,2021-12-07
BYR-0734,Mariah,Byrd,melissa87@example.com,181562093217122,Individual,1526536.06,2019-03-23
BYR-0735,Heather,Bruce,briannacook@example.org,7916766280,Individual,2615821.82,2022-08-20
BYR-0736,Rachel,Carter,longmaurice@example.com,131520909576232,Individual,1526536.06,2020-11-14
BYR-0737,Kelsey,Rocha,elizabeth12@example.net,001422356730840967,Individual,332148.48,2019-05-10
BYR-0738,Kelsey,Jones,moralesshannon@example.net,1209390813477352,Individual,1234339.82,2022-02-26
BYR-0739,Emma,Donovan,lgarner@example.net,3809091505,Investor,1342340.47,2020-10-07
BYR-0740,Mary,Hurley,thompsonjohn@example.org,6306560848,Individual,2547368.27,2019-03-23
BYR-0741,Christina,Brady,andrewkennedy@example.net,606620673530980,Individual,1516681.33,2024-04-15
BYR-0742,Sheila,Henderson,garnerjohn@example.org,5302984778,Individual,355805.91,2023-09-30
BYR-0743,Daniel,Stephens,amy18@example.com,001470932568374994,Individual,1551853.97,2020-09-10
BYR-0744,Michael,Clark,troymoore@example.org,889300221829057,Investor,2009488.55,2024-05-03
BYR-0745,Robert,Bowman,hurstheather@example.org,3892498582178,Investor,2120086.8,2024-04-05
BYR-0746,Michael,Cole,michele20@example.com,27044276883929,Individual,784216.92,2024-04-24
BYR-0747,Vincent,Vincent,lindseyandersen@example.net,4047422939,Trust,1621959.38,2022-05-13
BYR-0748,Jared,Barton,gravestamara@example.net,12278341570,Investor,470975.39,2024-02-08
BYR-0749,Michelle,Fowler,sheppardandrew@example.com,602960324470521,Individual,2993084.81,2021-07-10
BYR-0750,Robert,Gardner,frankcalhoun@example.net,2115757499,Investor,1401621.2,2023-12-04
BYR-0751,Ronald,Ewing,paullewis@example.org,31337749739678,Individual,2716072.09,2021-07-09
BYR-0752,Michael,Munoz,carlsondavid@example.net,001815453533944444,Investor,238474.54,2023-04-20
BYR-0753,Maria,Smith,dmiller@example.org,43940378538297,Trust,2810364.28,2023-10-23
BYR-0754,Denise,Salas,halljacqueline@example.net,53774643648057,Investor,367199.36,2022-08-04
BYR-0755,Betty,Smith,sherry17@example.net,6385164842,Corporation,1277745.88,2023-03-28
BYR-0756,Sarah,Stone,barbara95@example.org,7336371471,Individual,1954461.65,2023-06-30
BYR-0757,Brittney,Koch,calebesparza@example.net,7695746144,Individual,911656.87,2019-05-12
BYR-0758,Samuel,Vasquez,waynerivas@example.org,391811470935454,Individual,554078.86,2022-10-01
BYR-0759,Lisa,Gonzalez,danielle74@example.com,3148770760,Individual,1035963.42,2020-05-21
BYR-0760,Cory,Butler,keithalyssa@example.org,7664413730,Individual,2745174.32,2024-04-28
BYR-0761,Deborah,Jackson,markcortez@example.com,6627341123,Individual,2565755.96,2020-11-09
BYR-0762,James,Bernard,daniel16@example.org,488905858519203,Trust,403381.15,2022-08-24
BYR-0763,Maria,Owen,vthomas@example.org,7843173544,Individual,1870209.96,2023-10-29
BYR-0764,Taylor,Thompson,mcdanielchristopher@example.com,81924567827598,Individual,2848068.89,2022-03-10
BYR-0765,Cynthia,Hunter,morgansampson@example.net,63847223740280,Investor,2600447.85,2020-04-24
BYR-0766,Kelly,Smith,wilsonmichael@example.com,7396575152195,Individual,1981011.66,2023-03-29
BYR-0767,Daisy,Stout,stephen81@example.com,001906528788655671,Investor,379527.92,2020-01-30
BYR-0768,Janice,Nunez,joycegerald@example.org,7072393781,Trust,1442796.81,2019-02-16
BYR-0769,Karen,Charles,iford@example.com,6185440926564,Individual,1056043.15,2023-09-05
BYR-0770,Jason,Ramos,omarbennett@example.net,3072946052,Investor,2793839.74,2021-08-25
BYR-0771,Dean,Stevens,megan90@example.org,1388698767398177,Individual,682174.67,2019-02-08
BYR-0772,Caitlin,James,zjames@example.org,596318759494353,Corporation,2798075.93,2021-03-27
BYR-0773,Sharon,Sullivan,grobinson@example.net,7873434998,Investor,2963295.44,2020-08-15
BYR-0774,Michael,Taylor,qlong@example.org,149256983005640,Trust,1752500.99,2020-07-16
BYR-0775,Brianna,Thompson,blakedavid@example.com,13674647655383,Individual,2378407.03,2023-07-23
BYR-0776,Stacy,Mathews,jennifer84@example.net,136975231362814,Trust,1806421.21,2019-07-21
BYR-0777,Barbara,Wong,sullivanrachel@example.net,13093899176,Investor,310966.0,2024-05-17
BYR-0778,Marc,Austin,wjohns@example.net,5087695963,Investor,1573199.77,2021-06-30
BYR-0779,Allen,Turner,cookjon@example.net,001336418902582572,Individual,1040406.8,2021-01-06
BYR-0780,Andrea,Harris,lkrause@example.net,18087504235,Individual,1526536.06,2019-06-01
BYR-0781,Crystal,Perry,mollyvega@example.org,136326590930028,Individual,314588.49,2021-05-16
BYR-0782,Randall,Mayer,jeffreybates@example.net,16382696174,Individual,2351739.33,2020-10-01
BYR-0783,Mary,Richardson,amber24@example.com,9396738720903,Individual,935321.94,2023-09-23
BYR-0784,Sarah,Vincent,keith62@example.net,6568414652,Individual,2298248.18,2020-06-21
BYR-0785,Amy,Mccann,mjohnston@example.net,190467538467886,Individual,708283.03,2022-01-24
BYR-0786,Kimberly,Lutz,pjordan@example.com,00175070972835846,Individual,1123017.16,2022-03-24
BYR-0787,James,Hamilton,hlee@example.org,00122479443525215,Individual,2406887.64,2024-02-15
BYR-0788,Joseph,Taylor,invalid email,6679591297,Individual,1929172.46,2024-06-25
BYR-0789,Keith,Boyer,jasmine15@example.net,17086088851,Individual,2922212.81,2021-02-01
BYR-0790,Carla,Sanchez,ufitzgerald@example.net,8259189910,Individual,1526536.06,2019-10-22
BYR-0791,Jenna,Black,robert92@example.org,3877768586014,Corporation,1884179.23,2022-07-22
BYR-0792,Elizabeth,Smith,debbiethomas@example.net,00140751211610735,Investor,2412282.65,2023-07-07
BYR-0793,Mary,Wilson,qkim@example.com,178931978755515,Individual,590572.86,2019-03-16
BYR-0794,Brandon,Gray,bfisher@example.net,19128391737607,Corporation,1704647.37,2020-01-28
BYR-0795,Jordan,Webb,xdickerson@example.org,187294488027087,Individual,1778616.39,2021-10-25
BYR-0796,Daniel,Hall,johnsondiana@example.com,4304317610,Individual,2146847.14,2022-05-22
BYR-0797,Amber,Pierce,alyssahernandez@example.com,163885629968863,Investor,2189162.28,2019-10-18
BYR-0798,Christopher,Peterson,lozanostephanie@example.net,95737477424506,Individual,2531681.42,2021-04-19
BYR-0799,Todd,Miller,thompsonscott@example.org,5873110548,Corporation,1484279.23,2023-10-23
BYR-0800,Jennifer,Jackson,jkhan@example.net,5587980963,Investor,2296124.73,2020-06-24
BYR-0801,Ashley,Reed,tiffanyhodge@example.org,6315134076109,Individual,2791506.47,2019-01-16
BYR-0802,Christina,Harrington,njacobson@example.net,4632435330,Investor,1615241.96,2019-10-02
BYR-0803,Rose,Jordan,ycabrera@example.com,00144520811627597,Individual,1526536.06,2024-06-11
BYR-0804,Allison,Ball,invalid email,80353441860748,Individual,1625471.38,2023-08-20
BYR-0805,Emily,Butler,rhobbs@example.org,2535222523,Individual,519130.73,2021-08-23
BYR-0806,Michael,Martin,hurleytaylor@example.com,2416200394,Individual,532625.0,2022-10-14
BYR-0807,Jessica,Peterson,vwatson@example.com,7227997712,Investor,1573199.77,2019-01-23
BYR-0808,Lindsey,Williams,loweevan@example.net,00123553187516367,Investor,602343.3,2019-12-21
BYR-0809,Kimberly,Watkins,uharper@example.com,001249794971771042,Individual,1526536.06,2023-07-23
BYR-0810,Joe,Lopez,james61@example.org,7713606290088,Corporation,2485715.23,2023-06-26
BYR-0811,Claire,Jimenez,melissa63@example.com,9269219660,Individual,2695015.23,2019-02-27
BYR-0812,Alyssa,Morrow,woodmichelle@example.org,124442997958253,Individual,383082.15,2020-07-23
BYR-0813,Elizabeth,Evans,rvance@example.org,6343786556,Investor,1073960.67,2020-09-16
BYR-0814,Stephanie,Silva,jenniferhooper@example.net,5317410983,Investor,2778281.01,2023-09-14
BYR-0815,Regina,Turner,jonesjennifer@example.org,204367274293111,Corporation,1068406.61,2023-10-21
BYR-0816,Robert,Lopez,francoalbert@example.org,2145684625,Individual,1526536.06,2023-08-18
BYR-0817,Chelsea,Morales,ncook@example.org,001843411421195637,Individual,1104600.27,2021-04-03
BYR-0818,Robert,Benson,erodriguez@example.net,2292378197,Individual,2665933.79,2022-12-04
BYR-0819,Michael,Cameron,roberthale@example.net,12745624999523,Individual,2899928.66,2021-02-14
BYR-0820,Ronald,Vasquez,deborah75@example.com,914589363617227,Individual,984360.23,2022-08-14
BYR-0821,David,Moreno,xgoodman@example.org,30879052078191,Individual,1938448.99,2020-01-23
BYR-0822,James,Dominguez,michaelgraves@example.org,00141594724926409,Individual,231266.93,2021-08-22
BYR-0823,Robert,Chen,amycrawford@example.com,8955398219,Trust,1741484.39,2019-01-21
BYR-0824,Renee,Diaz,taylor03@example.org,25134100712421,Individual,2107010.63,2019-05-17
BYR-0825,Mackenzie,Williams,helen79@example.com,176537035889522,Individual,1451826.33,2021-06-04
BYR-0826,Eric,Flores,lori65@example.org,5202876431,Individual,1389433.0,2020-04-26
BYR-0827,Jennifer,Jones,webbjeffrey@example.net,43593190956534,Investor,1626127.14,2020-01-25
BYR-0828,Laura,Stein,qking@example.org,97693387955229,Individual,164368.53,2020-08-23
BYR-0829,Amanda,Moore,jason18@example.com,324422609084650,Individual,2455729.24,2023-08-23
BYR-0830,Heidi,Vincent,uwhite@example.net,15294652942,Individual,1526536.06,2023-06-12
BYR-0831,Natalie,Snyder,thomas25@example.com,0018724607785,Corporation,2872897.62,2022-08-26
BYR-0832,Marcus,Long,laura76@example.org,254218297424035,Individual,2915647.68,2023-10-09
BYR-0833,Larry,Brooks,rebecca69@example.com,5873041949855,Individual,2932241.03,2021-07-27
BYR-0834,Summer,Moore,timothygutierrez@example.com,9773289415575,Individual,1526536.06,2021-11-23
BYR-0835,Daniel,Avery,kelli80@example.net,702668597369747,Individual,2424441.14,2019-07-20
BYR-0836,Jennifer,Lowe,connie29@example.net,0012882808984273,Individual,1727267.13,2019-05-16
BYR-0837,Hannah,Johnson,markberry@example.net,15679272929110,Individual,1843775.71,2021-11-29
BYR-0838,Lauren,Turner,kingkevin@example.com,7793938070717,Investor,1599532.2,2022-08-29
BYR-0839,Jordan,Scott,gnoble@example.net,4147254872737,Individual,1526536.06,2021-04-04
BYR-0840,Dennis,Fleming,alyssamyers@example.com,7845515199,Investor,911516.85,2019-11-03
BYR-0841,Laura,Estes,tlee@example.com,3427561368477,Individual,2116855.19,2022-06-25
BYR-0842,Mario,Lane,catherine02@example.net,6339816219,Individual,1511685.25,2020-02-25
BYR-0843,Mary,Hall,gregory47@example.org,3345631927,Corporation,2313218.6,2019-02-18
BYR-0844,Katherine,Lopez,todd59@example.org,0018717323274,Individual,2113586.96,2020-07-18
BYR-0845,Courtney,Parsons,clarkeleslie@example.org,0014149567751032,Corporation,494895.54,2022-02-06
BYR-0846,Emily,Davis,fieldsderrick@example.com,12027360772,Investor,2385325.75,2022-10-11
BYR-0847,Belinda,Cardenas,dawsonkyle@example.org,247879600271520,Individual,2940526.12,2019-12-01
BYR-0848,Ashley,Chapman,leonard79@example.org,2563846934,Trust,1153952.73,2022-02-21
BYR-0849,David,Pena,jerry50@example.org,2142301397,Individual,1806261.37,2021-09-28
BYR-0850,Tyler,Reyes,travis28@example.com,8799316988,Individual,1614311.27,2023-02-27
BYR-0851,Terri,Spencer,ksmith@example.org,001870311577766060,Corporation,1500655.08,2019-11-09
BYR-0852,Justin,Johns,lisasmith@example.net,638717500942663,Individual,2018210.09,2022-04-16
BYR-0853,Jennifer,Liu,kpetersen@example.com,3828301965,Trust,696942.87,2023-07-13
BYR-0854,Katherine,Padilla,jrobertson@example.net,6863739528,Corporation,1936256.65,2023-11-01
BYR-0855,Michael,Bradley,mwilkerson@example.net,00199480918642753,Individual,2873969.92,2024-01-17
BYR-0856,Tiffany,Kennedy,fergusonkaitlin@example.org,7488724315,Individual,1526536.06,2021-08-31
BYR-0857,Steven,Barrera,latoyaramirez@example.net,0015814033963,Investor,1573199.77,2019-01-28
BYR-0858,Raven,Williams,ythomas@example.com,4682260716,Individual,1526536.06,2023-01-18
BYR-0859,Elizabeth,Parker,invalid email,5288786263,Trust,2863798.61,2021-04-22
BYR-0860,Louis,Barrett,patrick63@example.net,1592729165876119,Corporation,752339.79,2023-11-03
BYR-0861,Karen,Howell,justinhernandez@example.org,12432681533813,Individual,875723.5,2020-05-21
BYR-0862,Brittany,Ross,fperry@example.org,393272209000165,Individual,1572012.05,2019-09-19
BYR-0863,Erin,Holmes,benjamin16@example.net,16284607506,Investor,2214734.27,2023-12-24
BYR-0864,James,Campbell,brandon60@example.net,8619965557,Trust,1681202.46,2022-02-25
BYR-0865,Brianna,Grimes,inoble@example.net,669826718720465,Investor,1373743.13,2020-03-04
BYR-0866,Christine,Lee,zevans@example.net,6018656385,Individual,1526536.06,2020-12-27
BYR-0867,Victoria,Hernandez,brandonbautista@example.com,940587713525133,Individual,2832714.68,2024-01-07
BYR-0868,Dustin,Hart,geraldjackson@example.org,0016769827442,Corporation,1484279.23,2023-03-04
BYR-0869,Edward,Davis,mark23@example.com,18169419543921,Investor,2838814.63,2021-10-26
BYR-0870,Kyle,Gilmore,stacy85@example.com,0015482931282847,Investor,2146547.01,2024-04-05
BYR-0871,Brian,Macias,margarettorres@example.net,2714944170,Corporation,1179649.95,2020-06-19
BYR-0872,Jacob,Arellano,davidsondonna@example.org,5653052310,Investor,1573199.77,2024-06-13
BYR-0873,Sarah,Pena,billwright@example.net,8617481792,Investor,408523.16,2020-07-27
BYR-0874,Patricia,Williams,james24@example.org,3522384910,Individual,1526536.06,2020-09-21
BYR-0875,Jessica,Velasquez,invalid email,00199527236347095,Investor,1471643.19,2023-06-14
BYR-0876,Gerald,Hunt,frankbuchanan@example.com,5985542656,Individual,1020825.43,2024-01-13
BYR-0877,Lee,Duke,whiteandrew@example.net,747307520169098,Individual,2571214.41,2023-03-01
BYR-0878,John,Flores,maymarc@example.com,18718618368203,Trust,2245993.34,2024-03-28
BYR-0879,Heather,Torres,john16@example.org,4194125588,Investor,2891219.43,2022-08-26
BYR-0880,Allison,Griffin,jennifer43@example.com,7683267692,Investor,2216855.84,2022-06-24
BYR-0881,Tyler,Hill,wmartin@example.net,7805831497091,Corporation,2356285.4,2019-09-17
BYR-0882,Anita,Douglas,jeremyhernandez@example.net,792970101255371,Individual,1751595.68,2022-06-27
BYR-0883,Vincent,Garcia,serranoaaron@example.com,2074169032,Individual,2777885.29,2020-01-15
BYR-0884,Megan,Kent,bryantroberta@example.org,00180227416958524,Investor,2683111.07,2021-11-26
BYR-0885,Kevin,Shaw,ryanchristopher@example.net,00191830785865215,Investor,2394809.64,2023-06-19
BYR-0886,Vanessa,Barajas,pbrewer@example.org,2723997704,Investor,160938.75,2020-04-17
BYR-0887,Aaron,Black,robertrodgers@example.org,4569724431,Investor,355872.66,2022-03-18
BYR-0888,Robin,Davis,greenbrandon@example.com,19669729942,Investor,180106.01,2024-03-14
BYR-0889,Matthew,Grant,marthabaker@example.org,33429987521472,Individual,828699.83,2021-12-09
BYR-0890,Hector,Cook,joshuahernandez@example.org,0012215313865,Investor,2571396.3,2023-05-29
BYR-0891,James,Carter,bwright@example.org,739396604933425,Individual,969598.02,2023-05-14
BYR-0892,Carl,Sanchez,anthony98@example.com,4062197129,Individual,2036158.15,2023-08-14
BYR-0893,Gina,Scott,zsmith@example.com,6033936565,Investor,2744181.84,2022-03-25
